  5.3183092E-12  3.7116119E-12  2.6160064E-12  1.8661375E-12  1.3508269E-12  9.9517110E-13  7.3631586E-13  5.3681221E-13  3.9531916E-13  2.9326185E-13  2.2020469E-13  1.6365632E-13  1.1825451E-13  8.5988678E-14  6.2906466E-14  4.6292127E-14  3.4263575E-14  2.5509602E-14  1.9106561E-14  1.4389739E-14  1.0896635E-14  8.3004026E-15  6.3565447E-15  4.8926938E-15  3.7843266E-15  2.9404744E-15  2.2943784E-15  1.7972463E-15  1.4120492E-15  1.1122868E-15  8.7736564E-16  6.9207767E-16  5.4526528E-16  4.2854457E-16  3.3559076E-16  2.6169166E-16  2.0307266E-16  1.5671780E-16  1.2020427E-16
  7.8001791E-12  5.4437639E-12  3.8369495E-12  2.7372068E-12  1.9814718E-12  1.4598828E-12  1.0802228E-12  7.8756759E-13  5.8000567E-13  4.3028842E-13  3.2311085E-13  2.4014134E-13  1.7351764E-13  1.2617099E-13  9.2300922E-14  6.7921805E-14  5.0271744E-14  3.7426631E-14  2.8031090E-14  2.1109717E-14  1.5983858E-14  1.2173903E-14  9.3211047E-15  7.1725446E-15  5.5455099E-15  4.3065275E-15  3.3576521E-15  2.6273057E-15  2.0611818E-15  1.6204265E-15  1.2748710E-15  1.0022590E-15  7.8628036E-16  6.1469401E-16  4.7826894E-16  3.7011337E-16  2.8468773E-16  2.1753926E-16  1.6504970E-16
  1.7214990E-11  1.2015203E-11  8.4697896E-12  6.0433895E-12  4.3760898E-12  3.2253890E-12  2.3874098E-12  1.7409471E-12  1.2824124E-12  9.5160552E-13  7.1475355E-13  5.3127409E-13  3.8384218E-13  2.7907999E-13  2.0414387E-13  1.5020849E-13  1.1116115E-13  8.2743858E-14  6.1957392E-14  4.6643391E-14  3.5300434E-14  2.6867362E-14  2.0550688E-14  1.5790993E-14  1.2184193E-14  9.4352048E-15  7.3276244E-15  5.7034645E-15  4.4431011E-15  3.4611377E-15  2.6915551E-15  2.0858312E-15  1.6084359E-15  1.2325696E-15  9.3772201E-16  7.0812880E-16  5.3077153E-16  3.9492569E-16  2.9170436E-16
  2.9374560E-11  2.0502871E-11  1.4454106E-11  1.0314652E-11  7.4703418E-12  5.5073467E-12  4.0773959E-12  2.9736869E-12  2.1907852E-12  1.6259010E-12  1.2214116E-12  9.0793388E-13  6.5593532E-13  4.7688266E-13  3.4881434E-13  2.5663960E-13  1.8990931E-13  1.4134537E-13  1.0582146E-13  7.9648497E-14  6.0260601E-14  4.5844174E-14  3.5043379E-14  2.6902319E-14  2.0730605E-14  1.6024188E-14  1.2413588E-14  9.6292464E-15  7.4673377E-15  5.7825672E-15  4.4629054E-15  3.4261753E-15  2.6121731E-15  1.9752782E-15  1.4801988E-15  1.0993114E-15  8.0946293E-16  5.9134826E-16  4.2884526E-16
  4.4254953E-11  3.0890226E-11  2.1778453E-11  1.5543070E-11  1.1258745E-11  8.3019629E-12  6.1475386E-12  4.4839278E-12  3.3038127E-12  2.4522465E-12  1.8424231E-12  1.3696401E-12  9.8944220E-13  7.1931581E-13  5.2611610E-13  3.8706757E-13  2.8640411E-13  2.1314486E-13  1.5955569E-13  1.2007098E-13  9.0820002E-14  6.9066794E-14  5.2766312E-14  4.0476761E-14  3.1156913E-14  2.4046742E-14  1.8589354E-14  1.4378723E-14  1.1108190E-14  8.5594313E-15  6.5644624E-15  5.0002156E-15  3.7764185E-15  2.8243146E-15  2.0901722E-15  1.5312853E-15  1.1114537E-15  8.0025118E-16  5.7219296E-16
  6.1841400E-11  4.3167124E-11  3.0435893E-11  2.1723933E-11  1.5738140E-11  1.1607154E-11  8.5964594E-12  6.2707316E-12  4.6208613E-12  3.4302162E-12  2.5775034E-12  1.9161922E-12  1.3842104E-12  1.0062635E-12  7.3596062E-13  5.4142415E-13  4.0059212E-13  2.9809969E-13  2.2312524E-13  1.6788145E-13  1.2695298E-13  9.6511941E-14  7.3697584E-14  5.6493043E-14  4.3441925E-14  3.3481401E-14  2.5833016E-14  1.9929557E-14  1.5343108E-14  1.1769370E-14  8.9746313E-15  6.7878031E-15  5.0831476E-15  3.7643367E-15  2.7553105E-15  1.9947630E-15  1.4302485E-15  1.0174609E-15  7.1931897E-16
  8.2124106E-11  5.7326890E-11  4.0421931E-11  2.8854272E-11  2.0906629E-11  1.5421766E-11  1.1423465E-11  8.3336597E-12  6.1416646E-12  4.5596567E-12  3.4265717E-12  2.5475413E-12  1.8401970E-12  1.3376893E-12  9.7831772E-13  7.1968398E-13  5.3245170E-13  3.9619092E-13  2.9651300E-13  2.2306390E-13  1.6864401E-13  1.2816407E-13  9.7821244E-14  7.4934513E-14  5.7568096E-14  4.4309641E-14  3.4125114E-14  2.6261554E-14  2.0151535E-14  1.5392001E-14  1.1673881E-14  8.7710021E-15  6.5167044E-15  4.7824646E-15  3.4657189E-15  2.4827143E-15  1.7612808E-15  1.2403014E-15  8.6883414E-16
  1.3409826E-10  9.3616777E-11  6.6022466E-11  4.7142249E-11  3.4171647E-11  2.5220597E-11  1.8691053E-11  1.3639313E-11  1.0055020E-11  7.4674934E-12  5.6137765E-12  4.1742797E-12  3.0148307E-12  2.1912712E-12  1.6023758E-12  1.1785845E-12  8.7180045E-13  6.4853457E-13  4.8520274E-13  3.6483468E-13  2.7563369E-13  2.0926021E-13  1.5948604E-13  1.2192079E-13  9.3395960E-14  7.1601996E-14  5.4850644E-14  4.1915242E-14  3.1874158E-14  2.4073825E-14  1.8013247E-14  1.3323191E-14  9.7266899E-15  7.0047557E-15  4.9782187E-15  3.4982237E-15  2.4371255E-15  1.6886616E-15  1.1667245E-15
  1.9650517E-10  1.3719516E-10  9.6769916E-11  6.9112935E-11  5.0114145E-11  3.7003345E-11  2.7434093E-11  2.0023762E-11  1.4765488E-11  1.0968718E-11  8.2481669E-12  6.1338807E-12  4.4296306E-12  3.2192497E-12  2.3538450E-12  1.7310987E-12  1.2803027E-12  9.5223065E-13  7.1221808E-13  5.3532277E-13  4.0421035E-13  3.0662586E-13  2.3342085E-13  1.7814715E-13  1.3615315E-13  1.0405090E-13  7.9367127E-14  6.0307957E-14  4.5528677E-14  3.4076566E-14  2.5220833E-14  1.8419046E-14  1.3258001E-14  9.4046125E-15  6.5816723E-15  4.5567132E-15  3.1318064E-15  2.1449041E-15  1.4679865E-15
  2.6930333E-10  1.8803425E-10  1.3264626E-10  9.4755237E-11  6.8727943E-11  5.0767255E-11  3.7651738E-11  2.7486880E-11  2.0273394E-11  1.5063898E-11  1.1330423E-11  8.4269273E-12  6.0849613E-12  4.4218514E-12  3.2328635E-12  2.3773048E-12  1.7579944E-12  1.3072843E-12  9.7754072E-13  7.3449068E-13  5.5432012E-13  4.2019235E-13  3.1954349E-13  2.4351916E-13  1.8573443E-13  1.4154245E-13  1.0755501E-13  8.1318522E-14  6.0997239E-14  4.5291026E-14  3.3201115E-14  2.3980446E-14  1.7051556E-14  1.1941221E-14  8.2506918E-15  5.6441888E-15  3.8386123E-15  2.6062841E-15  1.7716857E-15
  3.5246587E-10  2.4611647E-10  1.7364066E-10  1.2406318E-10  9.0010557E-11  6.6512283E-11  4.9345137E-11  3.6029995E-11  2.6580134E-11  1.9754391E-11  1.4861815E-11  1.1054440E-11  7.9815035E-12  5.7995327E-12  4.2397378E-12  3.1174045E-12  2.3050029E-12  1.7137689E-12  1.2812034E-12  9.6233939E-13  7.2593830E-13  5.4991338E-13  4.1778921E-13  3.1795622E-13  2.4204606E-13  1.8397286E-13  1.3930434E-13  1.0483560E-13  7.8172608E-14  5.7619671E-14  4.1871125E-14  2.9942134E-14  2.1060502E-14  1.4584332E-14  9.9680217E-15  6.7521230E-15  4.5539737E-15  3.0715664E-15  2.0774783E-15
  4.4597520E-10  3.1143071E-10  2.1974680E-10  1.5703400E-10  1.1396183E-10  8.4240093E-11  6.2516695E-11  4.5655344E-11  3.3687770E-11  2.5042049E-11  1.8843982E-11  1.4017712E-11  1.0120136E-11  7.3528939E-12  5.3748794E-12  3.9516769E-12  2.9215129E-12  2.1718002E-12  1.6232706E-12  1.2188939E-12  9.1905839E-13  6.9575665E-13  5.2810419E-13  4.0138664E-13  3.0500192E-13  2.3124540E-13  1.7451231E-13  1.3075560E-13  9.6956284E-14  7.0974740E-14  5.1158390E-14  3.6249351E-14  2.5247546E-14  1.7311457E-14  1.1721896E-14  7.8752987E-15  5.2759798E-15  3.5401877E-15  2.3852329E-15
  5.4981976E-10  3.8397007E-10  2.7096138E-10  1.9366708E-10  1.4058313E-10  1.0395346E-10  7.7169633E-11  5.6365759E-11  4.1598800E-11  3.0929044E-11  2.3278802E-11  1.7318213E-11  1.2501862E-11  9.0826274E-12  6.6387672E-12  4.8804509E-12  3.6077457E-12  2.6815215E-12  2.0038274E-12  1.5041945E-12  1.1336856E-12  8.5769886E-13  6.5044178E-13  4.9374464E-13  3.7452117E-13  2.8326855E-13  2.1308175E-13  1.5898139E-13  1.1725723E-13  8.5276895E-14  6.0999365E-14  4.2856003E-14  2.9582928E-14  2.0105833E-14  1.3504273E-14  9.0105120E-15  6.0036001E-15  4.0118859E-15  2.6948953E-15
  7.5597080E-10  5.2800579E-10  3.7269567E-10  2.6648322E-10  1.9354803E-10  1.4322208E-10  1.0638917E-10  7.7736337E-11  5.7394697E-11  4.2692020E-11  3.2146646E-11  2.3919793E-11  1.7264247E-11  1.2540303E-11  9.1645046E-12  6.7358735E-12  4.9780569E-12  3.6987886E-12  2.7627240E-12  2.0725009E-12  1.5605336E-12  1.1790339E-12  8.9240937E-13  6.7559781E-13  5.1056775E-13  3.8424791E-13  2.8716188E-13  2.1248872E-13  1.5514586E-13  1.1150275E-13  7.8708717E-14  5.4525621E-14  3.7112587E-14  2.4893453E-14  1.6529272E-14  1.0926712E-14  7.2287588E-15  4.8054464E-15  3.2157453E-15
  9.9089898E-10  6.9217157E-10  4.8867949E-10  3.4953399E-10  2.5399466E-10  1.8807361E-10  1.3978643E-10  1.0217209E-10  7.5464443E-11  5.6154661E-11  4.2300712E-11  3.1480329E-11  2.2717304E-11  1.6498673E-11  1.2055437E-11  8.8590983E-12  6.5457126E-12  4.8621238E-12  3.6301431E-12  2.7215989E-12  2.0475504E-12  1.5451103E-12  1.1674759E-12  8.8170534E-13  6.6412124E-13  4.9758671E-13  3.6970237E-13  2.7155575E-13  1.9650050E-13  1.3975409E-13  9.7514361E-14  6.6740134E-14  4.4891479E-14  2.9788820E-14  1.9601396E-14  1.2865783E-14  8.4667320E-15  5.6069549E-15  3.7417637E-15
  1.2545742E-09  8.7645155E-10  6.1890856E-10  4.4282416E-10  3.2193471E-10  2.3852460E-10  1.7737885E-10  1.2968792E-10  9.5820851E-11  7.1327902E-11  5.3750300E-11  4.0007036E-11  2.8865988E-11  2.0961160E-11  1.5313941E-11  1.1251765E-11  8.3118233E-12  6.1722527E-12  4.6065244E-12  3.4517094E-12  2.5947867E-12  1.9558440E-12  1.4754503E-12  1.1117937E-12  8.3485025E-13  6.2292166E-13  4.6033603E-13  3.3583956E-13  2.4102726E-13  1.6980233E-13  1.1725755E-13  7.9403075E-14  5.2869503E-14  3.4770288E-14  2.2713080E-14  1.4825626E-14  9.7170415E-15  6.4162984E-15  4.2729066E-15
  1.5469817E-09  1.0808405E-09  7.6338600E-10  5.4636375E-10  3.9738363E-10  2.9459431E-10  2.1918585E-10  1.6030012E-10  1.1847776E-10  8.8223427E-11  6.6505256E-11  4.9507526E-11  3.5715540E-11  2.5931399E-11  1.8942547E-11  1.3915624E-11  1.0277582E-11  7.6299621E-12  5.6923529E-12  4.2630879E-12  3.2023197E-12  2.4111713E-12  1.8161587E-12  1.3656060E-12  1.0224409E-12  7.5990973E-13  5.5872005E-13  4.0502599E-13  2.8846415E-13  2.0145121E-13  1.3780866E-13  9.2440629E-14  6.1011383E-14  3.9824121E-14  2.5860081E-14  1.6805201E-14  1.0979458E-14  7.2334068E-15  4.8091373E-15
  1.8681189E-09  1.3053418E-09  9.2212094E-10  6.6016698E-10  4.8035986E-10  3.5630417E-10  2.6522837E-10  1.9402609E-10  1.4344980E-10  1.0685351E-10  8.0575852E-11  5.9989721E-11  4.3271423E-11  3.1413185E-11  2.2943904E-11  1.6852513E-11  1.2444246E-11  9.2360859E-12  6.8881487E-12  5.1560156E-12  3.8702462E-12  2.9110448E-12  2.1894414E-12  1.6428987E-12  1.2265942E-12  9.0822587E-13  6.6453350E-13  4.7882668E-13  3.3857731E-13  2.3453209E-13  1.5906173E-13  1.0579628E-13  6.9292261E-14  4.4941577E-14  2.9039991E-14  1.8803968E-14  1.2253852E-14  8.0582276E-15  5.3504241E-15
  2.2179905E-09  1.5499636E-09  1.0951259E-09  7.8425050E-10  5.7088357E-10  4.2367679E-10  3.1552823E-10  2.3088384E-10  1.7075204E-10  1.2723071E-10  9.5972576E-11  7.1461691E-11  5.1539208E-11  3.7410392E-11  2.7320718E-11  2.0064314E-11  1.4813103E-11  1.0991481E-11  8.1944483E-12  6.1307865E-12  4.5986729E-12  3.4554248E-12  2.5951464E-12  1.9434372E-12  1.4470225E-12  1.0675599E-12  7.7747450E-13  5.5697594E-13  3.9115738E-13  2.6889966E-13  1.8092998E-13  1.1942664E-13  7.7694531E-14  5.0117029E-14  3.2251403E-14  2.0821615E-14  1.3540130E-14  8.8907119E-15  5.8967358E-15
  2.5966077E-09  1.8147186E-09  1.2824166E-09  9.1863310E-10  6.6897638E-10  4.9673584E-10  3.7010793E-10  2.7089190E-10  2.0039991E-10  1.4936788E-10  1.1270610E-10  8.3931636E-11  6.0524561E-11  4.3926961E-11  3.2075743E-11  2.3552941E-11  1.7385466E-11  1.2897022E-11  9.6118026E-12  7.1877047E-12  5.3877144E-12  4.0442789E-12  3.0331284E-12  2.2669951E-12  1.6834487E-12  1.2376156E-12  8.9725889E-13  6.3922888E-13  4.4601687E-13  3.0442872E-13  2.0334228E-13  1.3329836E-13  8.6205706E-14  5.5346835E-14  3.5493464E-14  2.2857940E-14  1.4838213E-14  9.7308145E-15  6.4480430E-15
  3.1903624E-09  2.2300147E-09  1.5763390E-09  1.1296810E-09  8.2319478E-10  6.1175269E-10  4.5613304E-10  3.3399164E-10  2.4719504E-10  1.8433551E-10  1.3915834E-10  1.0364934E-10  7.4727390E-11  5.4224068E-11  3.9586892E-11  2.9061516E-11  2.1445244E-11  1.5902416E-11  1.1845189E-11  8.8509701E-12  6.6271244E-12  4.9668085E-12  3.7167818E-12  2.7695211E-12  2.0482193E-12  1.4977677E-12  1.0786128E-12  7.6227540E-13  5.2703204E-13  3.5623716E-13  2.3566653E-13  1.5314302E-13  9.8322485E-14  6.2775327E-14  4.0094857E-14  2.5747364E-14  1.6679964E-14  1.0922727E-14  7.2302133E-15
  3.8407103E-09  2.6849784E-09  1.8984486E-09  1.3610968E-09  9.9243084E-10  7.3809751E-10  5.5071290E-10  4.0340031E-10  2.9869771E-10  2.2284300E-10  1.6830486E-10  1.2537972E-10  9.0375907E-11  6.5566529E-11  4.7858552E-11  3.5126089E-11  2.5913151E-11  1.9208320E-11  1.4300221E-11  1.0677528E-11  7.9863301E-12  5.9765103E-12  4.4629672E-12  3.3159284E-12  2.4428247E-12  1.7773442E-12  1.2719160E-12  8.9217450E-13  6.1166843E-13  4.0980604E-13  2.6879412E-13  1.7335200E-13  1.1061723E-13  7.0301197E-14  4.4754184E-14  2.8672712E-14  1.8544496E-14  1.2129347E-14  8.0220278E-15
  4.5476938E-09  3.1796521E-09  2.2487933E-09  1.6129348E-09  1.1767455E-09  8.7583572E-10  6.5390907E-10  4.7916837E-10  3.5494980E-10  2.6492510E-10  2.0017442E-10  1.4914475E-10  1.0748528E-10  7.7964888E-11  5.6898083E-11  4.1751768E-11  3.0792674E-11  2.2817045E-11  1.6978335E-11  1.2668155E-11  9.4656056E-12  7.0732744E-12  5.2712921E-12  3.9056355E-12  2.8665866E-12  2.0756603E-12  1.4765574E-12  1.0284462E-12  6.9959945E-13  4.6494744E-13  3.0263632E-13  1.9389201E-13  1.2308017E-13  7.7922041E-14  4.9470767E-14  3.1633675E-14  2.0431623E-14  1.3350553E-14  8.8234068E-15
  5.3113660E-09  3.7140858E-09  2.6274256E-09  1.8852530E-09  1.3762020E-09  1.0250342E-09  7.6578403E-10  5.6134687E-10  4.1599361E-10  3.1061681E-10  2.3479591E-10  1.7496651E-10  1.2607075E-10  9.1429729E-11  6.6712873E-11  4.8943678E-11  3.6087315E-11  2.6730909E-11  1.9880975E-11  1.4823634E-11  1.1065229E-11  8.2569967E-12  6.1413742E-12  4.5380786E-12  3.3188541E-12  2.3920687E-12  1.6919721E-12  1.1706595E-12  7.9054322E-13  5.2150723E-13  3.3712492E-13  2.1473931E-13  1.3570479E-13  8.5636241E-14  5.4244063E-14  3.4629967E-14  2.2341167E-14  1.4586230E-14  9.6342754E-15
  6.1317904E-09  4.2883363E-09  3.0344031E-09  2.1781124E-09  1.5908658E-09  1.1857612E-09  8.8640119E-10  6.4998749E-10  4.8187182E-10  3.5995339E-10  2.7219837E-10  2.0286713E-10  1.4614760E-10  1.0597168E-10  7.7310339E-11  5.6706965E-11  4.1800592E-11  3.0952242E-11  2.3009590E-11  1.7144749E-11  1.2785481E-11  9.5275788E-12  7.0728414E-12  5.2127112E-12  3.7990026E-12  2.7259580E-12  1.9176376E-12  1.3184277E-12  8.8425645E-13  5.7935900E-13  3.7220738E-13  2.3587687E-13  1.4848666E-13  9.3442633E-14  5.9073608E-14  3.7661325E-14  2.4272963E-14  1.5836272E-14  1.0454564E-14
  7.0090326E-09  4.9024617E-09  3.4697841E-09  2.4915745E-09  1.8208023E-09  1.3580849E-09  1.0158237E-09  7.4514168E-10  5.5262691E-10  4.1296990E-10  3.1241066E-10  2.3286860E-10  1.6773098E-10  1.2160128E-10  8.8697832E-11  6.5046725E-11  4.7935981E-11  3.5483341E-11  2.6365603E-11  1.9632269E-11  1.4626631E-11  1.0884916E-11  8.0653230E-12  5.9289970E-12  4.3064279E-12  3.0767473E-12  2.1530690E-12  1.4714024E-12  9.8052836E-13  6.3839850E-13  4.0784288E-13  2.5729221E-13  1.6142256E-13  1.0134025E-13  6.3958952E-14  4.0727479E-14  2.6226839E-14  1.7100569E-14  1.1284199E-14
  7.9431669E-09  5.5565262E-09  3.9336307E-09  2.8257035E-09  2.0660790E-09  1.5420749E-09  1.1541155E-09  8.4686134E-10  6.2830164E-10  4.6970158E-10  3.5546170E-10  2.6499292E-10  1.9083609E-10  1.3832908E-10  1.0088271E-10  7.3968060E-11  5.4496962E-11  4.0326505E-11  2.9950441E-11  2.2286958E-11  1.6588947E-11  1.2328905E-11  9.1184559E-12  6.6864147E-12  4.8405496E-12  3.4438872E-12  2.3978177E-12  1.6292705E-12  1.0791769E-12  6.9854003E-13  4.4399977E-13  2.7897617E-13  1.7451012E-13  1.0932830E-13  6.8899682E-14  4.3828176E-14  2.8202637E-14  1.8379017E-14  1.2123115E-14
  9.0419368E-09  6.3260205E-09  4.4795495E-09  3.2191949E-09  2.3551857E-09  1.7591808E-09  1.3174479E-09  9.6706195E-10  7.1777793E-10  5.3682031E-10  4.0642378E-10  3.0302685E-10  2.1818388E-10  1.5812320E-10  1.1529727E-10  8.4518466E-11  6.2252781E-11  4.6048472E-11  3.4182463E-11  2.5417444E-11  1.8899339E-11  1.4025274E-11  1.0351888E-11  7.5698855E-12  5.4602786E-12  3.8671092E-12  2.6778460E-12  1.8084748E-12  1.1903370E-12  7.6591692E-13  4.8435779E-13  3.0313645E-13  1.8908253E-13  1.1822053E-13  7.4399037E-14  4.7279189E-14  3.0401546E-14  1.9801790E-14  1.3056728E-14
  1.0209697E-08  7.1439794E-09  5.0600557E-09  3.6378497E-09  2.6630244E-09  1.9905818E-09  1.4916785E-09  1.0953426E-09  8.1331926E-10  6.0852721E-10  4.6089702E-10  3.4368731E-10  2.4741279E-10  1.7927374E-10  1.3069586E-10  9.5785827E-11  7.0532546E-11  5.2153905E-11  3.8694925E-11  2.8752038E-11  2.1356874E-11  1.5826067E-11  1.1657630E-11  8.5016787E-12  6.1107674E-12  4.3087153E-12  2.9680575E-12  1.9928811E-12  1.3039818E-12  8.3445707E-13  5.2528855E-13  3.2760547E-13  2.0383368E-13  1.2722014E-13  7.9964240E-14  5.0771276E-14  3.2626521E-14  2.1241390E-14  1.4001376E-14
