  9.4998626E-01  1.3734851E-05  2.2773194E-10  4.3302863E-15  9.4428398E-20  2.3614675E-24  6.7725672E-29  2.2275016E-33  8.4018720E-38  3.6343559E-42  1.8029023E-46  1.0256698E-50  6.6917392E-55  5.0068097E-59  4.2960942E-63  4.2274898E-67  4.7707581E-71  6.1742308E-75  9.1636599E-79  1.5597361E-82  3.0445557E-86  6.8154225E-90  1.7496544E-93  5.1511288E-97  1.7391963-100  6.7342751-104  2.9903245-107  1.5227964-110  8.8932691-114  5.9563070-117  4.5748614-120  4.0297199-123  4.0706881-126  4.7156985-129  6.2649885-132  9.5453221-135  1.6678499-137  3.3420161-140  7.6799110-143  2.0239505-145  6.1170165-148  2.1201404-150  8.4272459-153  3.8414211-155  2.0081913-157  1.2039361-159  8.2772683-162
  4.4403160E-01  2.2719715E-01  1.1717020E-01  6.0932753E-02  3.1976167E-02  1.6953301E-02  9.0970331E-03  4.9526278E-03  2.7442423E-03  1.5528102E-03  8.9947323E-04  5.3307149E-04  3.2212613E-04  1.9782737E-04  1.2312036E-04  7.7472570E-05  4.9197754E-05  3.1484842E-05  2.0283787E-05  1.3142638E-05  8.5567442E-06  5.5924003E-06  3.6647599E-06  2.4045466E-06  1.5768436E-06  1.0311683E-06  6.7050883E-07  4.3195484E-07  2.7447124E-07  1.7111931E-07  1.0406279E-07  6.1354613E-08  3.4894851E-08  1.9100987E-08  1.0087542E-08  5.1815386E-09  2.6206761E-09  1.3218193E-09  6.7116658E-10  3.4496031E-10  1.8001696E-10  9.5585053E-11  5.1744535E-11  2.8617652E-11  1.6205629E-11  9.4183822E-12  5.6340739E-12
  4.3172689E-01  2.2643117E-01  1.1967803E-01  6.3765340E-02  3.4267142E-02  1.8588894E-02  1.0191626E-02  5.6569837E-03  3.1857218E-03  1.8243777E-03  1.0642952E-03  6.3231820E-04  3.8174533E-04  2.3368630E-04  1.4476556E-04  9.0603602E-05  5.7209974E-05  3.6403744E-05  2.3321931E-05  1.5029977E-05  9.7354887E-06  6.3322012E-06  4.1310938E-06  2.6995818E-06  1.7640279E-06  1.1501215E-06  7.4610233E-07  4.7988222E-07  3.0468672E-07  1.8996853E-07  1.1562303E-07  6.8268402E-08  3.8890813E-08  2.1315002E-08  1.1258637E-08  5.7746797E-09  2.9116213E-09  1.4623730E-09  7.3912049E-10  3.7822343E-10  1.9663372E-10  1.0411441E-10  5.6274998E-11  3.1125773E-11  1.7662027E-11  1.0308964E-11  6.2085584E-12
  4.2204840E-01  2.2557979E-01  1.2148682E-01  6.5940212E-02  3.6085039E-02  1.9921004E-02  1.1103765E-02  6.2561814E-03  3.5683023E-03  2.0635243E-03  1.2113629E-03  7.2175491E-04  4.3582390E-04  2.6631823E-04  1.6446540E-04  1.0252238E-04  6.4445178E-05  4.0813757E-05  2.6021810E-05  1.6690397E-05  1.0761275E-05  6.9687361E-06  4.5277827E-06  2.9478020E-06  1.9199184E-06  1.2483264E-06  8.0809536E-07  5.1903252E-07  3.2935603E-07  2.0541128E-07  1.2516755E-07  7.4044514E-08  4.2280121E-08  2.3225151E-08  1.2286346E-08  6.3030333E-09  3.1737378E-09  1.5899512E-09  8.0110685E-10  4.0870524E-10  2.1196098E-10  1.1206471E-10  6.0565362E-11  3.3553152E-11  1.9109768E-11  1.1220827E-11  6.8141908E-12
  4.1472688E-01  2.2477926E-01  1.2274221E-01  6.7537729E-02  3.7456558E-02  2.0946520E-02  1.1818165E-02  6.7326334E-03  3.8765308E-03  2.2583052E-03  1.3321448E-03  7.9560818E-04  4.8059756E-04  2.9333232E-04  1.8072927E-04  1.1231158E-04  7.0343899E-05  4.4375700E-05  2.8178562E-05  1.8000430E-05  1.1559761E-05  7.4572491E-06  4.8278623E-06  3.1329366E-06  2.0346733E-06  1.3198093E-06  8.5284612E-07  5.4717447E-07  3.4710583E-07  2.1660053E-07  1.3217606E-07  7.8368020E-08  4.4877743E-08  2.4727670E-08  1.3115904E-08  6.7395325E-09  3.3943949E-09  1.6988720E-09  8.5460257E-10  4.3528091E-10  2.2549080E-10  1.1920214E-10  6.4504977E-11  3.5845249E-11  2.0520368E-11  1.2137931E-11  7.4411257E-12
  4.0940649E-01  2.2409906E-01  1.2357558E-01  6.8656496E-02  3.8438364E-02  2.1692025E-02  1.2344009E-02  7.0869862E-03  4.1076967E-03  2.4052866E-03  1.4236113E-03  8.5158085E-04  5.1446803E-04  3.1367765E-04  1.9289373E-04  1.1956545E-04  7.4664410E-05  4.6948898E-05  2.9712146E-05  1.8915589E-05  1.2106868E-05  7.7851176E-06  5.0249837E-06  3.2519680E-06  2.1069728E-06  1.3640667E-06  8.8020839E-07  5.6429282E-07  3.5795017E-07  2.2354177E-07  1.3663823E-07  8.1218103E-08  4.6660436E-08  2.5802918E-08  1.3733747E-08  7.0762688E-09  3.5695891E-09  1.7873163E-09  8.9883720E-10  4.5763561E-10  2.3709507E-10  1.2547255E-10  6.8068403E-11  3.7987745E-11  2.1884039E-11  1.3052649E-11  8.0830574E-12
  4.0569870E-01  2.2355876E-01  1.2409677E-01  6.9397338E-02  3.9101232E-02  2.2201426E-02  1.2706460E-02  7.3327950E-03  4.2687139E-03  2.5078259E-03  1.4873318E-03  8.9039661E-04  5.3777871E-04  3.2753246E-04  2.0106551E-04  1.2435755E-04  7.7462168E-05  4.8576594E-05  3.0656297E-05  1.9461816E-05  1.2422167E-05  7.9668161E-06  5.1296480E-06  3.3123733E-06  2.1420431E-06  1.3846805E-06  8.9258418E-07  5.7195776E-07  3.6288383E-07  2.2684065E-07  1.3890452E-07  8.2784892E-08  4.7723480E-08  2.6494478E-08  1.4158060E-08  7.3203454E-09  3.7020940E-09  1.8564559E-09  9.3436060E-10  4.7604435E-10  2.4691289E-10  1.3094435E-10  7.1286976E-11  3.9992909E-11  2.3203608E-11  1.3963439E-11  8.7367124E-12
  4.0285381E-01  2.2307912E-01  1.2443137E-01  6.9916479E-02  3.9576548E-02  2.2570926E-02  1.2971090E-02  7.5128043E-03  4.3865789E-03  2.5825577E-03  1.5333515E-03  9.1803214E-04  5.5405447E-04  3.3696623E-04  2.0645770E-04  1.2739939E-04  7.9155303E-05  4.9505245E-05  3.1156781E-05  1.9725638E-05  1.2557214E-05  8.0331884E-06  5.1603925E-06  3.3253568E-06  2.1467049E-06  1.3858433E-06  8.9258308E-07  5.7181874E-07  3.6296713E-07  2.2718905E-07  1.3943029E-07  8.3367188E-08  4.8259441E-08  2.6922348E-08  1.4460309E-08  7.5122801E-09  3.8139142E-09  1.9179173E-09  9.6727244E-10  4.9375114E-10  2.5672481E-10  1.3663965E-10  7.4779072E-11  4.2255524E-11  2.4743947E-11  1.5055696E-11  9.5363806E-12
  4.0124953E-01  2.2274542E-01  1.2455195E-01  7.0153606E-02  3.9803645E-02  2.2750551E-02  1.3100527E-02  7.6007131E-03  4.4436148E-03  2.6180676E-03  1.5545737E-03  9.3022409E-04  5.6080723E-04  3.4056490E-04  2.0828781E-04  1.2827055E-04  7.9526019E-05  4.9627519E-05  3.1164698E-05  1.9687858E-05  1.2507052E-05  7.9854518E-06  5.1205797E-06  3.2945466E-06  2.1240819E-06  1.3699473E-06  8.8188774E-07  5.6496725E-07  3.5884319E-07  2.2491582E-07  1.3834262E-07  8.2977682E-08  4.8228918E-08  2.7034317E-08  1.4595507E-08  7.6206086E-09  3.8858281E-09  1.9609295E-09  9.9179163E-10  5.0766964E-10  2.6484298E-10  1.4159380E-10  7.7962167E-11  4.4403082E-11  2.6253999E-11  1.6152623E-11  1.0353188E-11
  4.0046270E-01  2.2251436E-01  1.2453638E-01  7.0207104E-02  3.9867500E-02  2.2804423E-02  1.3139931E-02  7.6270306E-03  4.4598609E-03  2.6272509E-03  1.5591692E-03  9.3209412E-04  5.6122735E-04  3.4030943E-04  2.0778444E-04  1.2773328E-04  7.9047819E-05  4.9238153E-05  3.0863955E-05  1.9463531E-05  1.2343855E-05  7.8690003E-06  5.0388275E-06  3.2380180E-06  2.0856013E-06  1.3442142E-06  8.6505043E-07  5.5425712E-07  3.5228361E-07  2.2110348E-07  1.3628742E-07  8.1989043E-08  4.7837555E-08  2.6937808E-08  1.4616469E-08  7.6698591E-09  3.9287687E-09  1.9902888E-09  1.0100370E-09  5.1875255E-10  2.7170328E-10  1.4600865E-10  8.0930213E-11  4.6479188E-11  2.7753699E-11  1.7263009E-11  1.1190731E-11
  4.0019225E-01  2.2235065E-01  1.2443707E-01  7.0146093E-02  3.9829077E-02  2.2779299E-02  1.3122702E-02  7.6145972E-03  4.4504729E-03  2.6199360E-03  1.5533947E-03  9.2757013E-04  5.5775823E-04  3.3771094E-04  2.0587893E-04  1.2636061E-04  7.8073218E-05  4.8554175E-05  3.0388375E-05  1.9135353E-05  1.2118857E-05  7.7156632E-06  4.9349674E-06  3.1681609E-06  2.0390217E-06  1.3135085E-06  8.4512049E-07  5.4159449E-07  3.4447224E-07  2.1647849E-07  1.3370197E-07  8.0656944E-08  4.7228965E-08  2.6709479E-08  1.4561797E-08  7.6783836E-09  3.9510804E-09  2.0097057E-09  1.0236593E-09  5.2774503E-10  2.7764828E-10  1.5004444E-10  8.3759379E-11  4.8520580E-11  2.9261014E-11  1.8395764E-11  1.2053515E-11
  4.0023609E-01  2.2222919E-01  1.2428826E-01  7.0016703E-02  3.9729477E-02  2.2706940E-02  1.3071662E-02  7.5790933E-03  4.4258893E-03  2.6029014E-03  1.5415629E-03  9.1935214E-04  5.5207180E-04  3.3379709E-04  2.0319997E-04  1.2453615E-04  7.6836019E-05  4.7718120E-05  2.9824960E-05  1.8756537E-05  1.1864689E-05  7.5455139E-06  4.8213907E-06  3.0926527E-06  1.9891164E-06  1.2808073E-06  8.2395830E-07  5.2814206E-07  3.3613356E-07  2.1148877E-07  1.3085905E-07  7.9143519E-08  4.6496119E-08  2.6400163E-08  1.4457761E-08  7.6590024E-09  3.9587307E-09  2.0218844E-09  1.0338791E-09  5.3520445E-10  2.8293747E-10  1.5382465E-10  8.6509810E-11  5.0557321E-11  3.0791423E-11  1.9559131E-11  1.2946115E-11
  4.0046425E-01  2.2213349E-01  1.2411176E-01  6.9848546E-02  3.9595177E-02  2.2607855E-02  1.3001571E-02  7.5306671E-03  4.3928622E-03  2.5805242E-03  1.5264488E-03  9.0916876E-04  5.4523170E-04  3.2921689E-04  2.0014139E-04  1.2249809E-04  7.5480059E-05  4.6816848E-05  2.9226221E-05  1.8358892E-05  1.1600676E-05  7.3703340E-06  4.7053104E-06  3.0159299E-06  1.9386281E-06  1.2478149E-06  8.0262793E-07  5.1456659E-07  3.2768592E-07  2.0639597E-07  1.2792073E-07  7.7547217E-08  4.5696950E-08  2.6042462E-08  1.4321731E-08  7.6204496E-09  3.9558994E-09  2.0287649E-09  1.0415893E-09  5.4154577E-10  2.8776742E-10  1.5744463E-10  8.9229039E-11  5.2613844E-11  3.2357925E-11  2.0760299E-11  1.3872688E-11
  4.0079566E-01  2.2205325E-01  1.2392115E-01  6.9660090E-02  3.9442690E-02  2.2494827E-02  1.2921619E-02  7.4756253E-03  4.3555767E-03  2.5555065E-03  1.5097568E-03  8.9807469E-04  5.3788197E-04  3.2436000E-04  1.9693748E-04  1.2038678E-04  7.4089255E-05  4.5900520E-05  2.8622173E-05  1.7960415E-05  1.1337642E-05  7.1966605E-06  4.5906937E-06  2.9404146E-06  1.8890462E-06  1.2154543E-06  7.8170633E-07  5.0123185E-07  3.1936030E-07  2.0134728E-07  1.2498047E-07  7.5926540E-08  4.4867069E-08  2.5657148E-08  1.4165177E-08  7.5686966E-09  3.9455359E-09  2.0317543E-09  1.0474530E-09  5.4708338E-10  2.9228983E-10  1.6097936E-10  9.1955142E-11  5.4710093E-11  3.3971332E-11  2.2005349E-11  1.4836799E-11
  4.0123073E-01  2.2197403E-01  1.2370047E-01  6.9438017E-02  3.9262034E-02  2.2360745E-02  1.2826866E-02  7.4105712E-03  4.3116977E-03  2.5262356E-03  1.4903661E-03  8.8528917E-04  5.2948004E-04  3.1885114E-04  1.9333011E-04  1.1802556E-04  7.2543277E-05  4.4887481E-05  2.7957575E-05  1.7523834E-05  1.1050500E-05  7.0076477E-06  4.4662639E-06  2.8585887E-06  1.8353868E-06  1.1804488E-06  7.5906466E-07  4.8677762E-07  3.1030772E-07  1.9582972E-07  1.2174183E-07  7.4120249E-08  4.3925697E-08  2.5208077E-08  1.3974420E-08  7.4999819E-09  3.9275412E-09  2.0317582E-09  1.0524555E-09  5.5264221E-10  2.9714742E-10  1.6491956E-10  9.5061471E-11  5.7130615E-11  3.5849254E-11  2.3461393E-11  1.5967357E-11
  4.0169493E-01  2.2190163E-01  1.2347903E-01  6.9213339E-02  3.9078919E-02  2.2224872E-02  1.2730983E-02  7.3448927E-03  4.2675377E-03  2.4968949E-03  1.4710212E-03  8.7259997E-04  5.2118527E-04  3.1344026E-04  1.8980387E-04  1.1572762E-04  7.1044754E-05  4.3909059E-05  2.7317727E-05  1.7104683E-05  1.0775481E-05  6.8269791E-06  4.3475183E-06  2.7805921E-06  1.7842729E-06  1.1471063E-06  7.3748419E-07  4.7297856E-07  3.0164074E-07  1.9052328E-07  1.1860591E-07  7.2353819E-08  4.2991744E-08  2.4753016E-08  1.3774754E-08  7.4239816E-09  3.9049124E-09  2.0292783E-09  1.0563124E-09  5.5776497E-10  3.0190258E-10  1.6889602E-10  9.8250582E-11  5.9640430E-11  3.7807641E-11  2.4984715E-11  1.7152161E-11
  4.0216648E-01  2.2183337E-01  1.2326051E-01  6.8990963E-02  3.8897682E-02  2.2090525E-02  1.2636322E-02  7.2801809E-03  4.2241334E-03  2.4681388E-03  1.4521233E-03  8.6024706E-04  5.1313851E-04  3.0820884E-04  1.8640537E-04  1.1351939E-04  6.9608547E-05  4.2973556E-05  2.6707241E-05  1.6705506E-05  1.0513986E-05  6.6554237E-06  4.2348804E-06  2.7066611E-06  1.7358404E-06  1.1155095E-06  7.1701923E-07  4.5987363E-07  2.9338941E-07  1.8545208E-07  1.1559214E-07  7.0642447E-08  4.2076503E-08  2.4299800E-08  1.3571200E-08  7.3436594E-09  3.8792776E-09  2.0251618E-09  1.0594520E-09  5.6266603E-10  3.0666323E-10  1.7296377E-10  1.0155101E-10  6.2254620E-11  3.9854621E-11  2.6579787E-11  1.8393727E-11
  4.0263398E-01  2.2176786E-01  1.2304678E-01  6.8773396E-02  3.8720523E-02  2.1959373E-02  1.2544058E-02  7.2172199E-03  4.1819887E-03  2.4402800E-03  1.4338600E-03  8.4833951E-04  5.0540158E-04  3.0319114E-04  1.8315317E-04  1.1141068E-04  6.8239704E-05  4.2083478E-05  2.6127296E-05  1.6326816E-05  1.0266203E-05  6.4930235E-06  4.1283353E-06  2.6367655E-06  1.6900615E-06  1.0856391E-06  6.9766014E-07  4.4746104E-07  2.8555751E-07  1.8062313E-07  1.1270881E-07  6.8994196E-08  4.1186823E-08  2.3853613E-08  1.3367287E-08  7.2611949E-09  3.8518740E-09  2.0200692E-09  1.0622135E-09  5.6751737E-10  3.1151651E-10  1.7716732E-10  1.0498578E-10  6.4985244E-11  4.1996602E-11  2.8250058E-11  1.9693932E-11
  4.0309163E-01  2.2170436E-01  1.2283877E-01  6.8561854E-02  3.8548496E-02  2.1832205E-02  1.2454734E-02  7.1563670E-03  4.1413271E-03  2.4134523E-03  1.4163078E-03  8.3691898E-04  4.9799597E-04  2.9839751E-04  1.8005178E-04  1.0940309E-04  6.6938474E-05  4.1238526E-05  2.5577432E-05  1.5968161E-05  1.0031752E-05  6.3394838E-06  4.0276665E-06  2.5707530E-06  1.6468337E-06  1.0574296E-06  6.7936742E-07  4.3571948E-07  2.7813572E-07  1.7603457E-07  1.0995815E-07  6.7413037E-08  4.0326873E-08  2.3417970E-08  1.3165567E-08  7.1782320E-09  3.8236632E-09  2.0145240E-09  1.0648702E-09  5.7245839E-10  3.1653325E-10  1.8154282E-10  1.0857344E-10  6.7841924E-11  4.4238604E-11  2.9998156E-11  2.1054153E-11
  4.0353663E-01  2.2164250E-01  1.2263687E-01  6.8356848E-02  3.8382037E-02  2.1709336E-02  1.2368562E-02  7.0977519E-03  4.1022239E-03  2.3876961E-03  1.3994856E-03  8.2599247E-04  4.9092271E-04  2.9382638E-04  1.7709880E-04  1.0749425E-04  6.5702831E-05  4.0437100E-05  2.5056443E-05  1.5628661E-05  9.8100075E-06  6.1943677E-06  3.9325743E-06  2.5084221E-06  1.6060242E-06  1.0307958E-06  6.6208902E-07  4.2461900E-07  2.7110860E-07  1.7168002E-07  1.0733906E-07  6.5900515E-08  3.9499128E-08  2.2995271E-08  1.2967908E-08  7.0960248E-09  3.7953984E-09  2.0089438E-09  1.0676418E-09  5.7760194E-10  3.2177078E-10  1.8611934E-10  1.1232880E-10  7.0832187E-11  4.6584450E-11  3.1826004E-11  2.2475334E-11
  4.0396772E-01  2.2158208E-01  1.2244116E-01  6.8158531E-02  3.8221265E-02  2.1590843E-02  1.2285581E-02  7.0413911E-03  4.0646810E-03  2.3630054E-03  1.3833844E-03  8.1555038E-04  4.8417313E-04  2.8947062E-04  1.7428870E-04  1.0568000E-04  6.4529761E-05  3.9677052E-05  2.4562824E-05  1.5307272E-05  9.6002513E-06  6.0571873E-06  3.8427305E-06  2.4495542E-06  1.5674901E-06  1.0056465E-06  6.4576815E-07  4.1412601E-07  2.6445773E-07  1.6755067E-07  1.0484847E-07  6.4456639E-08  3.8704927E-08  2.2587133E-08  1.2775681E-08  7.0155352E-09  3.7676730E-09  2.0036629E-09  1.0707060E-09  5.8303933E-10  3.2727536E-10  1.9092016E-10  1.1626351E-10  7.3961829E-11  4.9036977E-11  3.3734945E-11  2.3958065E-11
  4.0438448E-01  2.2152296E-01  1.2225161E-01  6.7966860E-02  3.8066133E-02  2.1476676E-02  1.2205743E-02  6.9872423E-03  4.0286626E-03  2.3393511E-03  1.3679811E-03  8.0557505E-04  4.7773405E-04  2.8532062E-04  1.7161459E-04  1.0395549E-04  6.3415885E-05  3.8956051E-05  2.4094977E-05  1.5002908E-05  9.4017502E-06  5.9274495E-06  3.7578056E-06  2.3939316E-06  1.5310890E-06  9.8188992E-07  6.3034758E-07  4.0420608E-07  2.5816360E-07  1.6363654E-07  1.0248217E-07  6.3080437E-08  3.7944832E-08  2.2194609E-08  1.2589882E-08  6.9374987E-09  3.7409531E-09  1.9989479E-09  1.0742053E-09  5.8884393E-10  3.3308391E-10  1.9596361E-10  1.2038653E-10  7.7235154E-11  5.1598168E-11  3.5725818E-11  2.5502632E-11
  4.0478693E-01  2.2146508E-01  1.2206809E-01  6.7781692E-02  3.7916507E-02  2.1366722E-02  1.2128958E-02  6.9352343E-03  3.9941151E-03  2.3166934E-03  1.3532466E-03  7.9604544E-04  4.7159049E-04  2.8136586E-04  1.6906916E-04  1.0231571E-04  6.2357765E-05  3.8271763E-05  2.3651325E-05  1.4714505E-05  9.2137892E-06  5.8046761E-06  3.6774816E-06  2.3413439E-06  1.4966832E-06  9.5943767E-07  6.1577153E-07  3.9482525E-07  2.5220658E-07  1.5992714E-07  1.0023533E-07  6.1770296E-08  3.7218852E-08  2.1818331E-08  1.2411220E-08  6.8624727E-09  3.7156032E-09  1.9950103E-09  1.0782537E-09  5.9507410E-10  3.3922547E-10  2.0126379E-10  1.2470455E-10  8.0655166E-11  5.4269250E-11  3.7799009E-11  2.7109039E-11
  4.0517531E-01  2.2140838E-01  1.2189042E-01  6.7602835E-02  3.7772212E-02  2.1260835E-02  1.2055113E-02  6.8852835E-03  3.9609771E-03  2.2949881E-03  1.3391495E-03  7.8693942E-04  4.6572705E-04  2.7759569E-04  1.6664514E-04  1.0075569E-04  6.1352055E-05  3.7621931E-05  2.3230350E-05  1.4441047E-05  9.0356885E-06  5.6884137E-06  3.6014570E-06  2.2915921E-06  1.4641426E-06  9.3820553E-07  6.0198671E-07  3.8595075E-07  2.4656739E-07  1.5641191E-07  9.8102767E-08  6.0524181E-08  3.6526600E-08  2.1458614E-08  1.2240180E-08  6.7908720E-09  3.6919043E-09  1.9920161E-09  1.0829406E-09  6.0177544E-10  3.4572233E-10  2.0683120E-10  1.2922221E-10  8.4223724E-11  5.7050779E-11  3.9954496E-11  2.8777034E-11
  4.0554996E-01  2.2135281E-01  1.2171843E-01  6.7430074E-02  3.7633055E-02  2.1158861E-02  1.1984090E-02  6.8373016E-03  3.9291849E-03  2.2741900E-03  1.3256581E-03  7.7823498E-04  4.6012856E-04  2.7399978E-04  1.6433550E-04  9.9270701E-05  6.0395565E-05  3.7004415E-05  2.2830621E-05  1.4181576E-05  8.8668092E-06  5.5782367E-06  3.5294495E-06  2.2444896E-06  1.4333449E-06  9.1811430E-07  5.8894271E-07  3.7755135E-07  2.4122743E-07  1.5308040E-07  9.6079150E-08  5.9339794E-08  3.5867409E-08  2.1115536E-08  1.2077074E-08  6.7229974E-09  3.6700698E-09  1.9900934E-09  1.0883353E-09  6.0898280E-10  3.5259102E-10  2.1267313E-10  1.3394240E-10  8.7941664E-11  5.9942698E-11  4.2191879E-11  3.0506122E-11
  4.0593751E-01  2.2129436E-01  1.2153980E-01  6.7251062E-02  3.7489095E-02  2.1053513E-02  1.1910813E-02  6.7878607E-03  3.8964667E-03  2.2528124E-03  1.3118074E-03  7.6930931E-04  4.5439426E-04  2.7032056E-04  1.6197473E-04  9.7754268E-05  5.9419686E-05  3.6374905E-05  2.2423443E-05  1.3917462E-05  8.6950231E-06  5.4662318E-06  3.4562871E-06  2.1966538E-06  1.4020790E-06  8.9772245E-07  5.7570455E-07  3.6902587E-07  2.3580532E-07  1.4969541E-07  9.4021031E-08  5.8133706E-08  3.5195269E-08  2.0765479E-08  1.1910928E-08  6.6544869E-09  3.6488750E-09  1.9893317E-09  1.0949769E-09  6.1731622E-10  3.6039521E-10  2.1925831E-10  1.3923895E-10  9.2100997E-11  6.3170854E-11  4.4685173E-11  3.2430371E-11
  4.0631023E-01  2.2123713E-01  1.2136724E-01  6.7078546E-02  3.7350585E-02  2.0952298E-02  1.1840503E-02  6.7404816E-03  3.8651519E-03  2.2323767E-03  1.2985830E-03  7.6079707E-04  4.4893167E-04  2.6681938E-04  1.5973044E-04  9.6314005E-05  5.8493643E-05  3.5778038E-05  2.2037681E-05  1.3667422E-05  8.5325016E-06  5.3603338E-06  3.3871527E-06  2.1514737E-06  1.3725606E-06  8.7847581E-07  5.6321162E-07  3.6098006E-07  2.3068705E-07  1.4649858E-07  9.2075925E-08  5.6992851E-08  3.4559025E-08  2.0434194E-08  1.1754210E-08  6.5906799E-09  3.6301496E-09  1.9900039E-09  1.1025412E-09  6.2628455E-10  3.6865032E-10  2.2616794E-10  1.4477044E-10  9.6431336E-11  6.6524181E-11  4.7270682E-11  3.4423055E-11
  4.0666868E-01  2.2118109E-01  1.2120050E-01  6.6912252E-02  3.7217284E-02  2.0855023E-02  1.1773017E-02  6.6950610E-03  3.8351674E-03  2.2128322E-03  1.2859498E-03  7.5267449E-04  4.4372469E-04  2.6348541E-04  1.5759537E-04  9.4945071E-05  5.7614209E-05  3.5211666E-05  2.1671905E-05  1.3430505E-05  8.3786126E-06  5.2601225E-06  3.3217676E-06  2.1087650E-06  1.3446685E-06  8.6029537E-07  5.5141312E-07  3.5338193E-07  2.2585303E-07  1.4347844E-07  9.0237514E-08  5.5914070E-08  3.3957320E-08  2.0121253E-08  1.1606888E-08  6.5316636E-09  3.6139820E-09  1.9921677E-09  1.1110585E-09  6.3590067E-10  3.7736016E-10  2.3340174E-10  1.5053503E-10  1.0093047E-10  7.0000589E-11  4.9946608E-11  3.6482691E-11
  4.0701338E-01  2.2112620E-01  1.2103936E-01  6.6751916E-02  3.7088961E-02  2.0761506E-02  1.1708218E-02  6.6515007E-03  3.8064442E-03  2.1941309E-03  1.2738749E-03  7.4491923E-04  4.3875827E-04  2.6030856E-04  1.5556278E-04  9.3642971E-05  5.6778395E-05  3.4673803E-05  2.1324795E-05  1.3205834E-05  8.2327734E-06  5.1652110E-06  3.2598751E-06  2.0683580E-06  1.3182910E-06  8.4310819E-07  5.4026202E-07  3.4620169E-07  2.2128494E-07  1.4062413E-07  8.8499723E-08  5.4894233E-08  3.3388733E-08  1.9826133E-08  1.1468846E-08  6.4774636E-09  3.6004204E-09  1.9958573E-09  1.1205455E-09  6.4616983E-10  3.8652424E-10  2.4095690E-10  1.5652937E-10  1.0559524E-10  7.3597378E-11  5.2710745E-11  3.8607516E-11
  4.0734489E-01  2.2107243E-01  1.2088360E-01  6.6597283E-02  3.6965393E-02  2.0671571E-02  1.1645976E-02  6.6097072E-03  3.7789167E-03  2.1762276E-03  1.2623277E-03  7.3751040E-04  4.3401835E-04  2.5727941E-04  1.5362641E-04  9.2403538E-05  5.5983435E-05  3.4162614E-05  2.0995135E-05  1.2992602E-05  8.0944472E-06  5.0752429E-06  3.2012389E-06  2.0300962E-06  1.2933251E-06  8.2684695E-07  5.2971483E-07  3.3941174E-07  2.1696567E-07  1.3792542E-07  8.6856751E-08  5.3930283E-08  3.2851814E-08  1.9548248E-08  1.1339905E-08  6.4280566E-09  3.5894809E-09  2.0010870E-09  1.1310073E-09  6.5709078E-10  3.9613830E-10  2.4882840E-10  1.6274875E-10  1.1042163E-10  7.7311280E-11  5.5560499E-11  4.0795498E-11
  4.0766372E-01  2.2101974E-01  1.2073298E-01  6.6448111E-02  3.6846367E-02  2.0585052E-02  1.1586167E-02  6.5695924E-03  3.7525232E-03  2.1590799E-03  1.2512790E-03  7.3042846E-04  4.2949184E-04  2.5438923E-04  1.5178043E-04  9.1222916E-05  5.5226773E-05  3.3676405E-05  2.0681799E-05  1.2790062E-05  7.9631401E-06  4.9898904E-06  3.1456416E-06  1.9938358E-06  1.2696760E-06  8.1144960E-07  5.1973136E-07  3.3298646E-07  2.1287928E-07  1.3537273E-07  8.5303092E-08  5.3019258E-08  3.2345110E-08  1.9286969E-08  1.1219840E-08  6.3833809E-09  3.5811530E-09  2.0078548E-09  1.1424398E-09  6.6865666E-10  4.0619477E-10  2.5700921E-10  1.6918720E-10  1.1540481E-10  8.1138494E-11  5.8492912E-11  4.3044344E-11
  4.0797038E-01  2.2096810E-01  1.2058731E-01  6.6304166E-02  3.6731682E-02  2.0501791E-02  1.1528677E-02  6.5310735E-03  3.7272060E-03  2.1426480E-03  1.2407019E-03  7.2365525E-04  4.2516657E-04  2.5162992E-04  1.5001948E-04  9.0097546E-05  5.4506053E-05  3.3213616E-05  2.0383758E-05  1.2597532E-05  7.8383983E-06  4.9088527E-06  3.0928837E-06  1.9594449E-06  1.2472567E-06  7.9685915E-07  5.1027465E-07  3.2690224E-07  2.0901100E-07  1.3295711E-07  8.3833556E-08  5.2158323E-08  3.1867192E-08  1.9041649E-08  1.1108391E-08  6.3433457E-09  3.5754055E-09  2.0161454E-09  1.1548302E-09  6.8085574E-10  4.1668315E-10  2.6549051E-10  1.7583761E-10  1.2053920E-10  8.5074694E-11  6.1504660E-11  4.5351502E-11
  4.0827999E-01  2.2091495E-01  1.2043938E-01  6.6158321E-02  3.6615654E-02  2.0417659E-02  1.1470649E-02  6.4922363E-03  3.7017059E-03  2.1261139E-03  1.2300694E-03  7.1685286E-04  4.2082654E-04  2.4886353E-04  1.4825543E-04  8.8971056E-05  5.3785141E-05  3.2751026E-05  2.0086044E-05  1.2405337E-05  7.7139496E-06  4.8280526E-06  3.0403097E-06  1.9251919E-06  1.2249382E-06  7.8234089E-07  5.0086871E-07  3.2085312E-07  2.0516661E-07  1.3055756E-07  8.2374796E-08  5.1304739E-08  3.1394523E-08  1.8800358E-08  1.1000260E-08  6.3061528E-09  3.5720916E-09  2.0264663E-09  1.1688587E-09  6.9433733E-10  4.2815380E-10  2.7471373E-10  1.8304434E-10  1.2608973E-10  8.9322477E-11  6.4750460E-11  4.7835316E-11
